"id","detected_at","service","rule","score","sample_log_id","sample_msg","context"
165,2025-10-12 01:05:38.085 -0500,invoice-controller,"burst:45.0,actor_novel",2.5,174,Invoice processed successfully for user 56,"{""id"": 174, ""ts"": ""2025-10-12T06:05:38.08286+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed56""}, ""message"": ""Invoice processed successfully for user 56"", ""service"": ""invoice-controller""}"
760,2025-10-13 00:19:24.620 -0500,invoice-controller,"burst:17.8,actor_novel",2.5,805,OK request #27,"{""id"": 805, ""ts"": ""2025-10-13T05:19:24.617826+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa2""}, ""message"": ""OK request #27"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.456}"
166,2025-10-12 01:05:38.136 -0500,invoice-controller,"burst:45.4,actor_novel",2.5,175,Invoice processed successfully for user 57,"{""id"": 175, ""ts"": ""2025-10-12T06:05:38.13309+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed57""}, ""message"": ""Invoice processed successfully for user 57"", ""service"": ""invoice-controller""}"
167,2025-10-12 01:05:38.185 -0500,invoice-controller,"burst:45.9,actor_novel",2.5,176,Invoice processed successfully for user 58,"{""id"": 176, ""ts"": ""2025-10-12T06:05:38.182955+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed58""}, ""message"": ""Invoice processed successfully for user 58"", ""service"": ""invoice-controller""}"
168,2025-10-12 01:05:38.233 -0500,invoice-controller,"burst:46.3,actor_novel",2.5,177,Invoice processed successfully for user 59,"{""id"": 177, ""ts"": ""2025-10-12T06:05:38.23177+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed59""}, ""message"": ""Invoice processed successfully for user 59"", ""service"": ""invoice-controller""}"
169,2025-10-12 01:05:38.283 -0500,invoice-controller,"burst:46.8,actor_novel",2.5,178,Invoice processed successfully for user 60,"{""id"": 178, ""ts"": ""2025-10-12T06:05:38.280396+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed60""}, ""message"": ""Invoice processed successfully for user 60"", ""service"": ""invoice-controller""}"
170,2025-10-12 01:05:38.332 -0500,invoice-controller,"burst:47.2,actor_novel",2.5,179,Invoice processed successfully for user 61,"{""id"": 179, ""ts"": ""2025-10-12T06:05:38.329316+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed61""}, ""message"": ""Invoice processed successfully for user 61"", ""service"": ""invoice-controller""}"
171,2025-10-12 01:05:38.381 -0500,invoice-controller,"burst:47.6,actor_novel",2.5,180,Invoice processed successfully for user 62,"{""id"": 180, ""ts"": ""2025-10-12T06:05:38.37932+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed62""}, ""message"": ""Invoice processed successfully for user 62"", ""service"": ""invoice-controller""}"
172,2025-10-12 01:05:38.431 -0500,invoice-controller,"burst:48.0,actor_novel",2.5,181,Invoice processed successfully for user 63,"{""id"": 181, ""ts"": ""2025-10-12T06:05:38.428828+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed63""}, ""message"": ""Invoice processed successfully for user 63"", ""service"": ""invoice-controller""}"
173,2025-10-12 01:05:38.480 -0500,invoice-controller,"burst:48.5,actor_novel",2.5,182,Invoice processed successfully for user 64,"{""id"": 182, ""ts"": ""2025-10-12T06:05:38.47814+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed64""}, ""message"": ""Invoice processed successfully for user 64"", ""service"": ""invoice-controller""}"
174,2025-10-12 01:05:38.530 -0500,invoice-controller,"burst:48.9,actor_novel",2.5,183,Invoice processed successfully for user 65,"{""id"": 183, ""ts"": ""2025-10-12T06:05:38.527666+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed65""}, ""message"": ""Invoice processed successfully for user 65"", ""service"": ""invoice-controller""}"
175,2025-10-12 01:05:38.581 -0500,invoice-controller,"burst:49.3,actor_novel",2.5,184,Invoice processed successfully for user 66,"{""id"": 184, ""ts"": ""2025-10-12T06:05:38.579032+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed66""}, ""message"": ""Invoice processed successfully for user 66"", ""service"": ""invoice-controller""}"
176,2025-10-12 01:05:38.633 -0500,invoice-controller,"burst:49.7,actor_novel",2.5,185,Invoice processed successfully for user 67,"{""id"": 185, ""ts"": ""2025-10-12T06:05:38.630075+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed67""}, ""message"": ""Invoice processed successfully for user 67"", ""service"": ""invoice-controller""}"
177,2025-10-12 01:05:38.682 -0500,invoice-controller,"burst:50.1,actor_novel",2.5,186,Invoice processed successfully for user 68,"{""id"": 186, ""ts"": ""2025-10-12T06:05:38.679859+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed68""}, ""message"": ""Invoice processed successfully for user 68"", ""service"": ""invoice-controller""}"
178,2025-10-12 01:05:38.732 -0500,invoice-controller,"burst:50.4,actor_novel",2.5,187,Invoice processed successfully for user 69,"{""id"": 187, ""ts"": ""2025-10-12T06:05:38.728874+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed69""}, ""message"": ""Invoice processed successfully for user 69"", ""service"": ""invoice-controller""}"
179,2025-10-12 01:05:38.783 -0500,invoice-controller,"burst:50.8,actor_novel",2.5,188,Invoice processed successfully for user 70,"{""id"": 188, ""ts"": ""2025-10-12T06:05:38.780096+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed70""}, ""message"": ""Invoice processed successfully for user 70"", ""service"": ""invoice-controller""}"
180,2025-10-12 01:05:38.832 -0500,invoice-controller,"burst:51.2,actor_novel",2.5,189,Invoice processed successfully for user 71,"{""id"": 189, ""ts"": ""2025-10-12T06:05:38.829861+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed71""}, ""message"": ""Invoice processed successfully for user 71"", ""service"": ""invoice-controller""}"
181,2025-10-12 01:05:38.883 -0500,invoice-controller,"burst:51.6,actor_novel",2.5,190,Invoice processed successfully for user 72,"{""id"": 190, ""ts"": ""2025-10-12T06:05:38.880299+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed72""}, ""message"": ""Invoice processed successfully for user 72"", ""service"": ""invoice-controller""}"
182,2025-10-12 01:05:38.933 -0500,invoice-controller,"burst:51.9,actor_novel",2.5,191,Invoice processed successfully for user 73,"{""id"": 191, ""ts"": ""2025-10-12T06:05:38.930211+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed73""}, ""message"": ""Invoice processed successfully for user 73"", ""service"": ""invoice-controller""}"
183,2025-10-12 01:05:38.983 -0500,invoice-controller,"burst:52.3,actor_novel",2.5,192,Invoice processed successfully for user 74,"{""id"": 192, ""ts"": ""2025-10-12T06:05:38.980296+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed74""}, ""message"": ""Invoice processed successfully for user 74"", ""service"": ""invoice-controller""}"
184,2025-10-12 01:05:39.032 -0500,invoice-controller,"burst:52.7,actor_novel",2.5,193,Invoice processed successfully for user 75,"{""id"": 193, ""ts"": ""2025-10-12T06:05:39.029998+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed75""}, ""message"": ""Invoice processed successfully for user 75"", ""service"": ""invoice-controller""}"
185,2025-10-12 01:05:39.083 -0500,invoice-controller,"burst:53.0,actor_novel",2.5,194,Invoice processed successfully for user 76,"{""id"": 194, ""ts"": ""2025-10-12T06:05:39.079717+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed76""}, ""message"": ""Invoice processed successfully for user 76"", ""service"": ""invoice-controller""}"
186,2025-10-12 01:05:39.132 -0500,invoice-controller,"burst:53.4,actor_novel",2.5,195,Invoice processed successfully for user 77,"{""id"": 195, ""ts"": ""2025-10-12T06:05:39.130001+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed77""}, ""message"": ""Invoice processed successfully for user 77"", ""service"": ""invoice-controller""}"
761,2025-10-13 00:19:24.642 -0500,invoice-controller,"burst:17.8,actor_novel",2.5,806,OK request #28,"{""id"": 806, ""ts"": ""2025-10-13T05:19:24.639163+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa5""}, ""message"": ""OK request #28"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 3.161}"
187,2025-10-12 01:05:39.182 -0500,invoice-controller,"burst:53.7,actor_novel",2.5,196,Invoice processed successfully for user 78,"{""id"": 196, ""ts"": ""2025-10-12T06:05:39.179298+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed78""}, ""message"": ""Invoice processed successfully for user 78"", ""service"": ""invoice-controller""}"
188,2025-10-12 01:05:39.230 -0500,invoice-controller,"burst:54.0,actor_novel",2.5,197,Invoice processed successfully for user 79,"{""id"": 197, ""ts"": ""2025-10-12T06:05:39.227967+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed79""}, ""message"": ""Invoice processed successfully for user 79"", ""service"": ""invoice-controller""}"
189,2025-10-12 01:05:39.280 -0500,invoice-controller,"burst:54.4,actor_novel",2.5,198,Invoice processed successfully for user 80,"{""id"": 198, ""ts"": ""2025-10-12T06:05:39.277365+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed80""}, ""message"": ""Invoice processed successfully for user 80"", ""service"": ""invoice-controller""}"
190,2025-10-12 01:05:39.327 -0500,invoice-controller,"burst:54.7,actor_novel",2.5,199,Invoice processed successfully for user 81,"{""id"": 199, ""ts"": ""2025-10-12T06:05:39.325583+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed81""}, ""message"": ""Invoice processed successfully for user 81"", ""service"": ""invoice-controller""}"
191,2025-10-12 01:05:39.377 -0500,invoice-controller,"burst:55.0,actor_novel",2.5,200,Invoice processed successfully for user 82,"{""id"": 200, ""ts"": ""2025-10-12T06:05:39.374139+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed82""}, ""message"": ""Invoice processed successfully for user 82"", ""service"": ""invoice-controller""}"
192,2025-10-12 01:05:39.426 -0500,invoice-controller,"burst:55.3,actor_novel",2.5,201,Invoice processed successfully for user 83,"{""id"": 201, ""ts"": ""2025-10-12T06:05:39.423952+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed83""}, ""message"": ""Invoice processed successfully for user 83"", ""service"": ""invoice-controller""}"
193,2025-10-12 01:05:39.475 -0500,invoice-controller,"burst:55.7,actor_novel",2.5,202,Invoice processed successfully for user 84,"{""id"": 202, ""ts"": ""2025-10-12T06:05:39.473425+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed84""}, ""message"": ""Invoice processed successfully for user 84"", ""service"": ""invoice-controller""}"
194,2025-10-12 01:05:39.526 -0500,invoice-controller,"burst:56.0,actor_novel",2.5,203,Invoice processed successfully for user 85,"{""id"": 203, ""ts"": ""2025-10-12T06:05:39.52375+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed85""}, ""message"": ""Invoice processed successfully for user 85"", ""service"": ""invoice-controller""}"
195,2025-10-12 01:05:39.576 -0500,invoice-controller,"burst:56.3,actor_novel",2.5,204,Invoice processed successfully for user 86,"{""id"": 204, ""ts"": ""2025-10-12T06:05:39.573538+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed86""}, ""message"": ""Invoice processed successfully for user 86"", ""service"": ""invoice-controller""}"
196,2025-10-12 01:05:39.627 -0500,invoice-controller,"burst:56.6,actor_novel",2.5,205,Invoice processed successfully for user 87,"{""id"": 205, ""ts"": ""2025-10-12T06:05:39.62452+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed87""}, ""message"": ""Invoice processed successfully for user 87"", ""service"": ""invoice-controller""}"
197,2025-10-12 01:05:39.677 -0500,invoice-controller,"burst:56.9,actor_novel",2.5,206,Invoice processed successfully for user 88,"{""id"": 206, ""ts"": ""2025-10-12T06:05:39.674557+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed88""}, ""message"": ""Invoice processed successfully for user 88"", ""service"": ""invoice-controller""}"
198,2025-10-12 01:05:39.726 -0500,invoice-controller,"burst:57.2,actor_novel",2.5,207,Invoice processed successfully for user 89,"{""id"": 207, ""ts"": ""2025-10-12T06:05:39.72378+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed89""}, ""message"": ""Invoice processed successfully for user 89"", ""service"": ""invoice-controller""}"
199,2025-10-12 01:05:39.776 -0500,invoice-controller,"burst:57.5,actor_novel",2.5,208,Invoice processed successfully for user 90,"{""id"": 208, ""ts"": ""2025-10-12T06:05:39.773346+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed90""}, ""message"": ""Invoice processed successfully for user 90"", ""service"": ""invoice-controller""}"
200,2025-10-12 01:05:39.823 -0500,invoice-controller,"burst:57.8,actor_novel",2.5,209,Invoice processed successfully for user 91,"{""id"": 209, ""ts"": ""2025-10-12T06:05:39.821362+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed91""}, ""message"": ""Invoice processed successfully for user 91"", ""service"": ""invoice-controller""}"
201,2025-10-12 01:05:39.872 -0500,invoice-controller,"burst:58.1,actor_novel",2.5,210,Invoice processed successfully for user 92,"{""id"": 210, ""ts"": ""2025-10-12T06:05:39.869635+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed92""}, ""message"": ""Invoice processed successfully for user 92"", ""service"": ""invoice-controller""}"
202,2025-10-12 01:05:39.921 -0500,invoice-controller,"burst:58.3,actor_novel",2.5,211,Invoice processed successfully for user 93,"{""id"": 211, ""ts"": ""2025-10-12T06:05:39.918501+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed93""}, ""message"": ""Invoice processed successfully for user 93"", ""service"": ""invoice-controller""}"
203,2025-10-12 01:05:39.971 -0500,invoice-controller,"burst:58.6,actor_novel",2.5,212,Invoice processed successfully for user 94,"{""id"": 212, ""ts"": ""2025-10-12T06:05:39.968371+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed94""}, ""message"": ""Invoice processed successfully for user 94"", ""service"": ""invoice-controller""}"
204,2025-10-12 01:05:40.020 -0500,invoice-controller,"burst:58.9,actor_novel",2.5,213,Invoice processed successfully for user 95,"{""id"": 213, ""ts"": ""2025-10-12T06:05:40.017078+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed95""}, ""message"": ""Invoice processed successfully for user 95"", ""service"": ""invoice-controller""}"
205,2025-10-12 01:05:40.069 -0500,invoice-controller,"burst:59.2,actor_novel",2.5,214,Invoice processed successfully for user 96,"{""id"": 214, ""ts"": ""2025-10-12T06:05:40.066436+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed96""}, ""message"": ""Invoice processed successfully for user 96"", ""service"": ""invoice-controller""}"
206,2025-10-12 01:05:40.118 -0500,invoice-controller,"burst:59.5,actor_novel",2.5,215,Invoice processed successfully for user 97,"{""id"": 215, ""ts"": ""2025-10-12T06:05:40.115902+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed97""}, ""message"": ""Invoice processed successfully for user 97"", ""service"": ""invoice-controller""}"
207,2025-10-12 01:05:40.169 -0500,invoice-controller,"burst:59.7,actor_novel",2.5,216,Invoice processed successfully for user 98,"{""id"": 216, ""ts"": ""2025-10-12T06:05:40.166704+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed98""}, ""message"": ""Invoice processed successfully for user 98"", ""service"": ""invoice-controller""}"
762,2025-10-13 00:19:24.665 -0500,invoice-controller,"burst:17.8,actor_novel",2.5,807,OK request #29,"{""id"": 807, ""ts"": ""2025-10-13T05:19:24.66126+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa2""}, ""message"": ""OK request #29"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 3.535}"
208,2025-10-12 01:05:40.221 -0500,invoice-controller,"burst:60.0,actor_novel",2.5,217,Invoice processed successfully for user 99,"{""id"": 217, ""ts"": ""2025-10-12T06:05:40.21795+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed99""}, ""message"": ""Invoice processed successfully for user 99"", ""service"": ""invoice-controller""}"
209,2025-10-12 01:05:40.272 -0500,invoice-controller,"burst:60.2,actor_novel",2.5,218,Invoice processed successfully for user 100,"{""id"": 218, ""ts"": ""2025-10-12T06:05:40.269282+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed100""}, ""message"": ""Invoice processed successfully for user 100"", ""service"": ""invoice-controller""}"
210,2025-10-12 01:05:40.324 -0500,invoice-controller,"burst:60.5,actor_novel",2.5,219,Invoice processed successfully; items=3; total=$101,"{""id"": 219, ""ts"": ""2025-10-12T06:05:40.322369+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""seed101""}, ""message"": ""Invoice processed successfully; items=3; total=$101"", ""service"": ""invoice-controller""}"
